ds,statefips,y,yhat,yhat_upper,yhat_lower
2021-03-19,9,0.145,0.0888576,0.15393955,0.024920482
2021-03-20,9,0.133,0.09084148,0.15933439,0.01988998
2021-03-21,9,0.145,0.091504656,0.16119306,0.022836776
2021-03-22,9,0.148,0.09112379,0.15706004,0.026078176
2021-03-23,9,0.159,0.09097865,0.15463212,0.021807589
2021-03-24,9,0.141,0.09160622,0.15977593,0.02484473
2021-03-25,9,0.142,0.093792506,0.1623566,0.027712066
2021-03-26,9,0.14,0.09053577,0.15196474,0.021760829
2021-03-27,9,0.141,0.09249503,0.16221717,0.020944724
2021-03-28,9,0.127,0.09313358,0.15831389,0.024873516
2021-03-29,9,0.113,0.09275271,0.1596157,0.027385108
2021-03-30,9,0.125,0.09260757,0.16009843,0.023185663
2021-03-31,9,0.133,0.09323514,0.15870799,0.022904312
2021-04-01,9,0.129,0.095421426,0.16092475,0.025200605
2021-04-02,9,0.134,0.092164695,0.1603347,0.025543762
2021-04-03,9,0.127,0.09412396,0.16593938,0.025181321
2021-04-04,9,0.0896,0.09476251,0.16639854,0.02368287
2021-04-05,9,0.0934,0.09438164,0.1654271,0.032480773
2021-04-06,9,0.0719,0.0942365,0.15926409,0.027470773
2021-04-07,9,0.0637,0.09486407,0.1611538,0.027760016
2021-04-08,9,0.0621,0.097050354,0.17184904,0.03345374
2021-04-09,9,0.0525,0.09379362,0.15949342,0.023017814
2021-04-10,9,0.056,0.09575288,0.16742267,0.026005818
2021-04-11,9,0.101,0.09639143,0.16050501,0.033647735
2021-04-12,9,0.114,0.096010566,0.16324611,0.03180154
2021-04-13,9,0.134,0.09586543,0.16286604,0.024329923
2021-04-14,9,0.143,0.09644293,0.1625958,0.030927805
2021-04-15,9,0.133,0.098579146,0.16784252,0.033783976
2021-04-16,9,0.127,0.09527235,0.16871354,0.02424222
2021-04-17,9,0.124,0.097181536,0.16642232,0.03098419
2021-04-18,9,0.119,0.09777002,0.16689284,0.026757592
2021-04-19,9,0.0768,0.097339086,0.16387376,0.028208701
2021-04-20,9,0.0638,0.09714388,0.1632539,0.03102144
2021-04-21,9,0.0924,0.09772138,0.16801645,0.031096237
2021-04-22,9,0.0954,0.0998576,0.16779526,0.03227951
2021-04-23,9,0.0911,0.0965508,0.1643583,0.027980184
2021-04-24,9,0.0832,0.09845999,0.16823034,0.030181875
2021-04-25,9,0.0795,0.09904847,0.16655001,0.031498935
2021-04-26,9,0.121,0.09861754,0.16599941,0.033800818
2021-04-27,9,0.122,0.09842233,0.16199219,0.028648093
2021-04-28,9,0.0786,0.098999836,0.16598809,0.031980354
2021-04-29,9,0.094,0.10113605,0.16713342,0.035918757
2021-04-30,9,0.111,0.09782925,0.16316503,0.030187555
2021-05-01,9,0.111,0.09973844,0.16402778,0.033781428
2021-05-02,9,0.117,0.100326926,0.16164726,0.031146059
2021-05-03,9,0.12,0.09989599,0.1670186,0.02814318
2021-05-04,9,0.125,0.099700786,0.16168869,0.026554098
2021-05-05,9,0.135,0.10027829,0.16923992,0.030158933
2021-05-06,9,0.124,0.1024145,0.17022441,0.03318249
2021-05-07,9,0.116,0.09904633,0.16552928,0.03343785
2021-05-08,9,0.135,0.100894146,0.16614357,0.029033063
2021-05-09,9,0.13,0.10142126,0.168219,0.0305837
2021-05-10,9,0.117,0.10092895,0.16957816,0.033964954
2021-05-11,9,0.118,0.10067237,0.16890457,0.031315483
2021-05-12,9,0.115,0.1011885,0.1664009,0.03275153
2021-05-13,9,0.122,0.10326334,0.17615451,0.03952559
2021-05-14,9,0.119,0.09989517,0.17281947,0.033028286
2021-05-15,9,0.107,0.10174299,0.16773453,0.035938818
2021-05-16,9,0.112,0.102270104,0.17089094,0.03551031
2021-05-17,9,0.121,0.10177779,0.16832732,0.03392496
2021-05-18,9,0.129,0.10152122,0.17094709,0.031057278
2021-05-19,9,0.126,0.10203734,0.17128779,0.034986816
2021-05-20,9,0.125,0.104112186,0.1742425,0.040909637
2021-05-21,9,0.121,0.10074402,0.16697903,0.03186035
2021-05-22,9,0.12,0.102591835,0.1716717,0.033246133
2021-05-23,9,0.122,0.10311894,0.16957885,0.03936367
2021-05-24,9,0.12,0.10262664,0.1706231,0.03670129
2021-05-25,9,0.114,0.10237005,0.17511493,0.038781006
2021-05-26,9,0.13,0.102886185,0.17314325,0.032867443
2021-05-27,9,0.198,0.10496103,0.17348053,0.037870605
2021-05-28,9,0.131,0.10159285,0.16734639,0.033269834
2021-05-29,9,0.133,0.10344067,0.16593286,0.032071237
2021-05-30,9,0.134,0.10396601,0.1734901,0.03939792
2021-05-31,9,0.15,0.10347193,0.16842161,0.033114433
2021-06-01,9,0.146,0.10321357,0.16804399,0.035385307
2021-06-02,9,0.146,0.10372792,0.17338784,0.03736986
2021-06-03,9,0.135,0.105800994,0.17355503,0.03856164
2021-06-04,9,0.142,0.102431044,0.16961482,0.04102949
2021-06-05,9,0.13,0.10427709,0.16861962,0.034714688
2021-06-06,9,0.126,0.10480242,0.17146845,0.038266785
2021-06-07,9,0.125,0.10430834,0.16895057,0.039168745
2021-06-08,9,0.112,0.10404999,0.17028286,0.035001747
2021-06-09,9,0.104,0.10456434,0.17178597,0.04184902
2021-06-10,9,0.107,0.1066374,0.17542294,0.040731
2021-06-11,9,0.102,0.10326746,0.17221661,0.03599916
2021-06-12,9,0.105,0.1051135,0.1670307,0.035210915
2021-06-13,9,0.104,0.10563884,0.17029582,0.036341652
2021-06-14,9,0.0936,0.105144754,0.17294914,0.041604824
2021-06-15,9,0.0881,0.1048864,0.17374444,0.038654838
2021-06-16,9,0.0867,0.105400756,0.1771756,0.039431702
2021-06-17,9,0.079,0.10747382,0.17343082,0.033129398
2021-06-18,9,0.0913,0.10410387,0.17268537,0.03837435
2021-06-19,9,0.0911,0.105949916,0.17442109,0.03281846
2021-06-20,9,0.0805,0.10647525,0.17733508,0.037123404
2021-06-21,9,0.0804,0.10598116,0.17692658,0.04441837
2021-06-22,9,0.0934,0.105722815,0.17350097,0.04190402
2021-06-23,9,0.0963,0.106237166,0.16651747,0.03648259
2021-06-24,9,0.106,0.10831024,0.1746147,0.04167117
2021-06-25,9,0.102,0.10494029,0.17216316,0.039178025
2021-06-26,9,0.0955,0.106786326,0.17326872,0.038804393
2021-06-27,9,0.0983,0.107311666,0.1738288,0.042646404
2021-06-28,9,0.0938,0.10681758,0.17979477,0.043715663
2021-06-29,9,0.0935,0.106559224,0.1781031,0.042068064
2021-06-30,9,0.092,0.10707358,0.17582992,0.038884416
2021-07-01,9,0.0875,0.10914665,0.17446552,0.042526755
2021-07-02,9,0.0859,0.1057767,0.17684798,0.038478833
2021-07-03,9,0.0806,0.10762274,0.1787504,0.04620564
2021-07-04,9,0.145,0.108148076,0.17497051,0.04343116
2021-07-05,9,0.0835,0.10765399,0.17643413,0.036216084
2021-07-06,9,0.0937,0.10739564,0.17487043,0.039823145
2021-07-07,9,0.0977,0.10790999,0.17677474,0.039473485
2021-07-08,9,0.0912,0.109983064,0.17933588,0.042024087
2021-07-09,9,0.0863,0.106613114,0.17505816,0.039856866
2021-07-10,9,0.0871,0.10845915,0.17797545,0.040260155
2021-07-11,9,0.0851,0.10898449,0.17713362,0.039239757
2021-07-12,9,0.112,0.10849041,0.17814656,0.040304773
2021-07-13,9,0.103,0.10823205,0.17513111,0.041743714
2021-07-14,9,0.0938,0.10874641,0.17700493,0.041177504
2021-07-15,9,0.0931,0.110819474,0.17600258,0.04573051
2021-07-16,9,0.0925,0.107449524,0.17454171,0.040993523
2021-07-17,9,0.0889,0.10929557,0.17026632,0.044557467
2021-07-18,9,0.0935,0.1098209,0.17647314,0.04727643
2021-07-19,9,0.0887,0.10932682,0.17446613,0.040161297
2021-07-20,9,0.0858,0.10906847,0.18010634,0.044602033
2021-07-21,9,0.0822,0.10958282,0.17460066,0.036918774
2021-07-22,9,0.0979,0.11165588,0.17777891,0.045795005
2021-07-23,9,0.105,0.10828594,0.17621136,0.039784808
2021-07-24,9,0.114,0.11013198,0.17663857,0.04165394
2021-07-25,9,0.117,0.11065732,0.17452954,0.04166256
2021-07-26,9,0.11,0.110163234,0.17341298,0.044294145
2021-07-27,9,0.12,0.10990488,0.17299126,0.042869885
2021-07-28,9,0.136,0.110419236,0.18111394,0.044925656
2021-07-29,9,0.13,0.1124923,0.17940722,0.041754656
2021-07-30,9,0.132,0.10912235,0.1764142,0.047675308
2021-07-31,9,0.133,0.110968396,0.17462544,0.04400663
2021-08-01,9,0.102,0.11149373,0.17850564,0.04791376
2021-08-02,9,0.104,0.110999644,0.17827566,0.04303686
2021-08-03,9,0.105,0.110741295,0.17753647,0.04436776
2021-08-04,9,0.102,0.111255646,0.1789603,0.04521256
2021-08-05,9,0.0893,0.11332871,0.18329884,0.048749257
2021-08-06,9,0.0936,0.10995877,0.18202819,0.038539294
2021-08-07,9,0.0826,0.111804806,0.17630729,0.038708504
2021-08-08,9,0.111,0.112330146,0.17899941,0.043847974
2021-08-09,9,0.112,0.11183606,0.18071611,0.046817657
2021-08-10,9,0.112,0.111577705,0.18127331,0.04068183
2021-08-11,9,0.11,0.112092055,0.17911944,0.04680288
2021-08-12,9,0.129,0.11416513,0.1809689,0.043374058
2021-08-13,9,0.111,0.11079518,0.18078066,0.040130947
2021-08-14,9,0.118,0.11264122,0.17995796,0.050029427
2021-08-15,9,0.112,0.113166556,0.1774763,0.041781988
2021-08-16,9,0.0991,0.11267247,0.18044367,0.042688776
2021-08-17,9,0.0856,0.112414114,0.18050826,0.046779335
2021-08-18,9,0.0856,0.11292847,0.17951794,0.044010337
2021-08-19,9,0.0799,0.11500154,0.18696395,0.045198012
2021-08-20,9,0.106,0.111631595,0.1764453,0.043205455
2021-08-21,9,0.147,0.11347763,0.18361932,0.049766768
2021-08-22,9,0.118,0.11400297,0.1801172,0.043623634
2021-08-23,9,0.126,0.11350889,0.1821195,0.04527369
2021-08-24,9,0.124,0.11325053,0.18335965,0.048534304
2021-08-25,9,0.121,0.11376488,0.18686649,0.04844057
2021-08-26,9,0.129,0.115837954,0.18438718,0.050320674
2021-08-27,9,0.111,0.112468004,0.17405103,0.04236214
2021-08-28,9,0.0791,0.11431405,0.18314594,0.048310578
2021-08-29,9,0.105,0.11483938,0.18269122,0.048875958
2021-08-30,9,0.118,0.1143453,0.1847138,0.04401472
2021-08-31,9,0.125,0.11408694,0.1834661,0.043368146
2021-09-01,9,0.132,0.1146013,0.18520838,0.050170284
2021-09-02,9,0.174,0.11667436,0.18465705,0.05063566
2021-09-03,9,0.115,0.11330442,0.18524855,0.044815037
2021-09-04,9,0.108,0.11515046,0.18214227,0.04871773
2021-09-05,9,0.117,0.1156758,0.18278958,0.050592337
2021-09-06,9,0.142,0.115181714,0.18301456,0.052040152
2021-09-07,9,0.104,0.11492336,0.18648694,0.04831135
2021-09-08,9,0.103,0.11543771,0.1773232,0.04752697
2021-09-09,9,0.0843,0.11751078,0.1841283,0.053772993
2021-09-10,9,0.1,0.11414083,0.17788562,0.043281585
2021-09-11,9,0.0983,0.115986876,0.18364263,0.051818233
2021-09-12,9,0.089,0.11651221,0.1844833,0.04842071
2021-09-13,9,0.0758,0.116018124,0.1819557,0.048615064
2021-09-14,9,0.0786,0.11575977,0.173201,0.04712972
2021-09-15,9,0.0635,0.116274126,0.18913643,0.048350286
2021-09-16,9,0.0721,0.11834719,0.1870004,0.045227036
2021-09-17,9,0.0729,0.11497724,0.17864898,0.04782995
2021-09-18,9,0.0762,0.116823286,0.18246956,0.049075335
2021-09-19,9,0.0922,0.117348626,0.18621212,0.049501635
2021-09-20,9,0.103,0.11685454,0.18625715,0.047107708
2021-09-21,9,0.107,0.116596185,0.18230702,0.043176897
2021-09-22,9,0.113,0.117110536,0.18826807,0.04796317
2021-09-23,9,0.125,0.11918361,0.18862508,0.05279279
2021-09-24,9,0.12,0.11581366,0.18140087,0.050681278
2021-09-25,9,0.127,0.1176597,0.187699,0.05425361
2021-09-26,9,0.118,0.118185036,0.18381205,0.046808757
2021-09-27,9,0.102,0.11769095,0.1936451,0.045758016
2021-09-28,9,0.105,0.117432594,0.18551743,0.04576874
2021-09-29,9,0.105,0.11794695,0.18733437,0.04750918
2021-09-30,9,0.0891,0.12002002,0.18455209,0.049540404
2021-10-01,9,0.103,0.11665007,0.18719737,0.049005445
2021-10-02,9,0.101,0.11849611,0.18669994,0.04745158
2021-10-03,9,0.106,0.11902145,0.18941058,0.050828952
2021-10-04,9,0.12,0.11852736,0.17926252,0.054019712
2021-10-05,9,0.11,0.11826901,0.18367627,0.049124293
2021-10-06,9,0.113,0.11878336,0.18314727,0.052735377
2021-10-07,9,0.118,0.120856434,0.19350106,0.056253105
2021-10-08,9,0.117,0.117486484,0.18567066,0.048416797
2021-10-09,9,0.139,0.11933253,0.18368079,0.05458447
2021-10-10,9,0.136,0.11985786,0.1872571,0.05459108
2021-10-11,9,0.172,0.11936378,0.1928619,0.055037715
2021-10-12,9,0.153,0.11910542,0.18731242,0.052721217
2021-10-13,9,0.155,0.11961978,0.18039627,0.055012006
2021-10-14,9,0.183,0.121692844,0.19299951,0.056886207
2021-10-15,9,0.127,0.118322894,0.18429822,0.051333293
2021-10-16,9,0.125,0.12016894,0.1927586,0.05421483
2021-10-17,9,0.142,0.12069427,0.18736324,0.050890904
2021-10-18,9,0.137,0.12020019,0.18755169,0.05020431
2021-10-19,9,0.135,0.11994184,0.18808205,0.04808816
2021-10-20,9,0.126,0.12045619,0.19278653,0.056740124
2021-10-21,9,0.118,0.12252926,0.1966749,0.0538128
2021-10-22,9,0.144,0.11915931,0.18568206,0.04612024
2021-10-23,9,0.144,0.12100536,0.18886578,0.05381552
2021-10-24,9,0.143,0.12153069,0.18645796,0.050790984
2021-10-25,9,0.146,0.121036604,0.18783964,0.05256415
2021-10-26,9,0.141,0.12077825,0.1869785,0.047679048
2021-10-27,9,0.151,0.121292606,0.18607642,0.05526355
2021-10-28,9,0.163,0.12336567,0.18956779,0.058394015
2021-10-29,9,0.161,0.11999572,0.1895083,0.05431352
2021-10-30,9,0.149,0.121841766,0.18532333,0.052552562
2021-10-31,9,0.144,0.1223671,0.1862837,0.0512616
2021-11-01,9,0.134,0.12187301,0.18873706,0.056055054
2021-11-02,9,0.143,0.121614665,0.18633753,0.05304269
2021-11-03,9,0.129,0.122129016,0.1899067,0.05371062
2021-11-04,9,0.125,0.12420209,0.1917123,0.05512603
2021-11-05,9,0.132,0.12083214,0.19072834,0.053556032
2021-11-06,9,0.141,0.12267818,0.19256477,0.05882013
2021-11-07,9,0.147,0.123203516,0.19552246,0.05264078
2021-11-08,9,0.158,0.12270943,0.18882173,0.054871034
2021-11-09,9,0.153,0.122451074,0.18765001,0.052039254
2021-11-10,9,0.163,0.12296543,0.18815267,0.05349357
2021-11-11,9,0.212,0.1250385,0.19353174,0.06118891
2021-11-12,9,0.152,0.12166855,0.19009088,0.05364306
2021-11-13,9,0.141,0.12351459,0.18943252,0.059368122
2021-11-14,9,0.136,0.124039926,0.19116224,0.06399232
2021-11-15,9,0.121,0.12354584,0.18612462,0.058162227
2021-11-16,9,0.111,0.12328749,0.18724008,0.05064262
2021-11-17,9,0.0937,0.12380184,0.19200024,0.053521954
2021-11-18,9,0.0879,0.1258749,0.19725758,0.056560714
2021-11-19,9,0.115,0.122504964,0.19068433,0.053401213
2021-11-20,9,0.128,0.12435101,0.189378,0.05617946
2021-11-21,9,0.139,0.12487634,0.19370869,0.05676439
2021-11-22,9,0.142,0.12438226,0.19190976,0.057878066
2021-11-23,9,0.142,0.1241239,0.19208546,0.062199816
2021-11-24,9,0.11,0.12463826,0.18962799,0.053954307
2021-11-25,9,0.108,0.12671132,0.19297597,0.062667206
2021-11-26,9,0.0373,0.123341374,0.19321916,0.057895873
2021-11-27,9,0.0231,0.12518743,0.19418801,0.0517072
2021-11-28,9,0.114,0.12571275,0.1988781,0.055585753
2021-11-29,9,-0.0092,0.12521867,0.18989387,0.05398029
2021-11-30,9,0.0503,0.12496032,0.19401787,0.05395891
2021-12-01,9,0.047,0.12547468,0.19304094,0.05905178
2021-12-02,9,0.0695,0.12754774,0.19757171,0.059207026
2021-12-03,9,0.0946,0.12417779,0.18670093,0.05064336
2021-12-04,9,0.111,0.12602383,0.1935369,0.060843658
2021-12-05,9,0.124,0.12654917,0.19960561,0.056424428
2021-12-06,9,0.101,0.12605508,0.19857745,0.061672695
2021-12-07,9,0.0939,0.12579674,0.1957914,0.062091134
2021-12-08,9,0.0648,0.12631108,0.18973708,0.06379996
2021-12-09,9,0.0732,0.12838416,0.19591625,0.06269584
2021-12-10,9,0.093,0.1250142,0.1901646,0.05731099
2021-12-11,9,0.101,0.12686025,0.19403061,0.05950356
2021-12-12,9,0.106,0.12738559,0.19273219,0.054778107
2021-12-13,9,0.114,0.1268915,0.19485316,0.061694786
2021-12-14,9,0.127,0.12663314,0.19387065,0.05692416
2021-12-15,9,0.155,0.1271475,0.19410905,0.05343626
2021-12-16,9,0.143,0.12922056,0.19689196,0.058117285
2021-12-17,9,0.161,0.12585062,0.18739672,0.057965625
2021-12-18,9,0.123,0.12769666,0.19657557,0.055212624
2021-12-19,9,0.107,0.12822199,0.19711965,0.06378507
2021-12-20,9,0.0985,0.12772791,0.19712481,0.062289868
2021-12-21,9,0.101,0.12746955,0.19772536,0.058503702
2021-12-22,9,0.113,0.12798391,0.19459064,0.061834965
2021-12-23,9,0.113,0.13005698,0.1999865,0.06071231
2021-12-24,9,0.105,0.12668703,0.19651245,0.061864015
2021-12-25,9,0.183,0.12853307,0.19075248,0.058769897
2021-12-26,9,0.161,0.1290584,0.1981329,0.05844225
2021-12-27,9,null,0.12856433,0.2014897,0.060120203
2021-12-28,9,null,0.12830597,0.19988865,0.05811329
2021-12-29,9,null,0.12882033,0.19268957,0.06281702
2021-12-30,9,null,0.1308934,0.19710179,0.06478255
2021-12-31,9,null,0.12752344,0.19743451,0.057569645
2022-01-01,9,null,0.12936948,0.20159924,0.060908124
2022-01-02,9,null,0.12989482,0.19531034,0.06970056
2022-01-03,9,null,0.12940073,0.20151255,0.060946673
2022-01-04,9,null,0.12914239,0.19537346,0.05899302
2022-01-05,9,null,0.12965673,0.19759585,0.058253676
2022-01-06,9,null,0.13172981,0.20004907,0.065746024
2022-01-07,9,null,0.12835985,0.19583446,0.06530381
2022-01-08,9,null,0.1302059,0.19525181,0.056339584
2022-01-09,9,null,0.13073124,0.20179681,0.06509603
2022-01-10,9,null,0.13023715,0.19589785,0.06766421
2022-01-11,9,null,0.12997879,0.19997366,0.062450077
2022-01-12,9,null,0.13049315,0.1996711,0.06153883
2022-01-13,9,null,0.13256621,0.20208238,0.0649162
2022-01-14,9,null,0.12919627,0.19460234,0.063504726
2022-01-15,9,null,0.13104232,0.19880825,0.061381985
2022-01-16,9,null,0.13156764,0.1999686,0.06602891
2022-01-17,9,null,0.13107356,0.19764943,0.06514375
2022-01-18,9,null,0.13081521,0.19539948,0.06284473
2022-01-19,9,null,0.13132957,0.19760737,0.06203238
2022-01-20,9,null,0.13340263,0.2049449,0.067211434
2022-01-21,9,null,0.13003269,0.19757038,0.06405652
2022-01-22,9,null,0.13187872,0.19567026,0.060188178
2022-01-23,9,null,0.13240406,0.1995333,0.06898878
2022-01-24,9,null,0.13190998,0.20049356,0.06472859
2022-01-25,9,null,0.13165163,0.19769906,0.064325295
2022-01-26,9,null,0.13216598,0.20048277,0.06414161
2022-01-27,9,null,0.13423905,0.20229077,0.06830949
2022-01-28,9,null,0.13086909,0.19917695,0.06011352
2022-01-29,9,null,0.13271514,0.19875498,0.06313578
2022-01-30,9,null,0.13324048,0.2031971,0.06764652
2022-01-31,9,null,0.13274638,0.20134777,0.0646381
2022-02-01,9,null,0.13248804,0.20824715,0.06625806
2022-02-02,9,null,0.13300239,0.20377754,0.06515007
2022-02-03,9,null,0.13507545,0.20545898,0.06662503
2022-02-04,9,null,0.13170551,0.19833127,0.057655618
2022-02-05,9,null,0.13355155,0.19963033,0.06414574
2022-02-06,9,null,0.1340769,0.20354518,0.06363043
2022-02-07,9,null,0.1335828,0.20172873,0.06300781
2022-02-08,9,null,0.13332444,0.20091574,0.069644906
2022-02-09,9,null,0.1338388,0.19712567,0.06487129
2022-02-10,9,null,0.13591187,0.20882028,0.06727731
2022-02-11,9,null,0.13254192,0.20076673,0.05863752
2022-02-12,9,null,0.13438797,0.20345856,0.06315147
2022-02-13,9,null,0.1349133,0.20261593,0.06667513
2022-02-14,9,null,0.13441922,0.1992916,0.066877075
2022-02-15,9,null,0.13416086,0.20414266,0.061543867
2022-02-16,9,null,0.13467522,0.20034616,0.06896469
2022-02-17,9,null,0.13674828,0.20328234,0.06933837
2022-02-18,9,null,0.13337834,0.20431079,0.06826966
2022-02-19,9,null,0.13522437,0.20489979,0.06414964
2022-02-20,9,null,0.13574971,0.20619299,0.0654939
2022-02-21,9,null,0.13525563,0.2045413,0.060648352
2022-02-22,9,null,0.13499728,0.20636187,0.0705897
2022-02-23,9,null,0.13551164,0.20540144,0.06542608
2022-02-24,9,null,0.1375847,0.20385593,0.062192082
2022-02-25,9,null,0.13421474,0.19943883,0.06444122
2022-02-26,9,null,0.13606079,0.20454666,0.07008762
2022-02-27,9,null,0.13658613,0.21200792,0.0649575
2022-02-28,9,null,0.13609204,0.2059049,0.0657421
2022-03-01,9,null,0.1358337,0.20497505,0.06528298
2022-03-02,9,null,0.13634804,0.20324674,0.06185888
2022-03-03,9,null,0.1384211,0.20743814,0.07358207
2022-03-04,9,null,0.13505116,0.2031613,0.069869876
2022-03-05,9,null,0.1368972,0.20671955,0.06257515
2022-03-06,9,null,0.13742255,0.20895627,0.065323874
2022-03-07,9,null,0.13692845,0.20623726,0.06447937
2022-03-08,9,null,0.1366701,0.2073442,0.0635013
2022-03-09,9,null,0.13718446,0.2050574,0.06990259
2022-03-10,9,null,0.13925752,0.21137527,0.066423036
2022-03-11,9,null,0.13588758,0.20859109,0.06053132
2022-03-12,9,null,0.13773362,0.20839243,0.070665464
2022-03-13,9,null,0.13825895,0.21089971,0.069282115
2022-03-14,9,null,0.13776487,0.2071542,0.06685981
2022-03-15,9,null,0.13750651,0.21730602,0.06108923
2022-03-16,9,null,0.13802087,0.20608316,0.072961405
2022-03-17,9,null,0.14009394,0.210139,0.068833806
2022-03-18,9,null,0.136724,0.20853925,0.06165858
2022-03-19,9,null,0.13857003,0.20788954,0.06542327
2022-03-20,9,null,0.13909537,0.21133043,0.06926345
2022-03-21,9,null,0.13860129,0.20904054,0.059211176
2022-03-22,9,null,0.13834293,0.20646574,0.06305193
2022-03-23,9,null,0.13885728,0.21597038,0.06557962
2022-03-24,9,null,0.14093035,0.21006067,0.06904899
2022-03-25,9,null,0.1375604,0.20800982,0.06897881
2022-03-26,9,null,0.13940644,0.21075264,0.06773872
2020-01-13,11,0.0724,0.04670379,0.11188244,-0.014450172
2020-01-14,11,0.148,0.04490373,0.10831127,-0.016674973
2020-01-15,11,0.149,0.042156555,0.10765061,-0.023406848
2020-01-16,11,0.0364,0.039987277,0.09919114,-0.023555644
2020-01-17,11,0.0362,0.03500382,0.0980576,-0.03023127
2020-01-18,11,0.0173,0.03213143,0.096381314,-0.032912318
2020-01-19,11,0.0218,0.0297275,0.091077775,-0.032908533
2020-01-20,11,-0.0266,0.023661004,0.08550518,-0.036626197
2020-01-21,11,-0.0239,0.021860942,0.08597471,-0.040907048
2020-01-22,11,-0.0281,0.019113772,0.07919426,-0.047539875
2020-01-23,11,0.0427,0.016944492,0.07722532,-0.04240726
2020-01-24,11,0.0258,0.0119610345,0.07640175,-0.05099129
2020-01-25,11,0.03,0.009088647,0.078251936,-0.057068113
2020-01-26,11,0.0058,0.006684715,0.07004613,-0.054581773
2020-01-27,11,-0.0129,0.0006182186,0.0639752,-0.06578171
2020-01-28,11,-0.0306,-0.0011818423,0.059198048,-0.06471179
2020-01-29,11,-0.0289,-0.003929014,0.05640003,-0.06604932
2020-01-30,11,-0.0381,-0.006098293,0.055821016,-0.06979245
2020-01-31,11,-0.0347,-0.0110817505,0.050482005,-0.07620134
2020-02-01,11,-0.0249,-0.013954138,0.052556872,-0.07946568
2020-02-02,11,-0.0272,-0.01635807,0.052070074,-0.077680156
2020-02-03,11,-0.0178,-0.022424566,0.039521363,-0.08349581
2020-02-04,11,-0.018,-0.024224628,0.041957397,-0.08603354
2020-02-05,11,-0.023,-0.026971798,0.031782117,-0.09503827
2020-02-06,11,-0.0191,-0.029141078,0.028994761,-0.09125882
2020-02-07,11,-0.0212,-0.034124535,0.021720374,-0.09863851
2020-02-08,11,-0.0368,-0.036996923,0.026433585,-0.101645716
2020-02-09,11,-0.0263,-0.039400853,0.027486041,-0.10504009
2020-02-10,11,-0.0446,-0.04546735,0.018051608,-0.10680646
2020-02-11,11,-0.0255,-0.04726741,0.012905455,-0.111660965
2020-02-12,11,-0.0347,-0.050014585,0.012144906,-0.11269266
2020-02-13,11,-0.0217,-0.052183863,0.012555244,-0.10782361
2020-02-14,11,-0.0213,-0.05716732,0.005797154,-0.119196825
2020-02-15,11,-0.0116,-0.06003971,0.0024861847,-0.12464331
2020-02-16,11,-0.017,-0.06244364,0.0028487705,-0.13140364
2020-02-17,11,-0.0147,-0.06851014,-0.009767845,-0.13012148
2020-02-18,11,-0.0439,-0.0703102,-0.0066895075,-0.13032523
2020-02-19,11,-0.0394,-0.07305737,-0.012965352,-0.13485934
2020-02-20,11,-0.015,-0.07522665,-0.008184271,-0.13825722
2020-02-21,11,-0.00512,-0.080210105,-0.017084874,-0.14582881
2020-02-22,11,-0.000795,-0.0830825,-0.016166603,-0.1467535
2020-02-23,11,0.0148,-0.08548643,-0.024739975,-0.1471037
2020-02-24,11,0.023,-0.09155292,-0.029202266,-0.15423298
2020-02-25,11,0.0157,-0.09335298,-0.032742985,-0.1559407
2020-02-26,11,0.0214,-0.09610015,-0.033896998,-0.15992276
2020-02-27,11,-0.00365,-0.09826943,-0.034429125,-0.16360854
2020-02-28,11,-0.0264,-0.10325289,-0.04123543,-0.16622461
2020-02-29,11,-0.00147,-0.10612528,-0.047504045,-0.17115696
2020-03-01,11,-0.0224,-0.10852921,-0.048927747,-0.16891001
2020-03-02,11,-0.0167,-0.114595704,-0.053450234,-0.17376134
2020-03-03,11,-0.0212,-0.116395764,-0.052799977,-0.17559569
2020-03-04,11,-0.0274,-0.11914294,-0.05268914,-0.17757042
2020-03-05,11,-0.0186,-0.121312216,-0.057538405,-0.18204597
2020-03-06,11,-0.0399,-0.12629567,-0.06387018,-0.18779834
2020-03-07,11,-0.0335,-0.12916806,-0.060296435,-0.18635678
2020-03-08,11,-0.0314,-0.131572,-0.068813525,-0.19569755
2020-03-09,11,-0.0455,-0.1376385,-0.073677294,-0.20242138
2020-03-10,11,-0.0665,-0.13943855,-0.08030572,-0.20007655
2020-03-11,11,-0.0832,-0.14218572,-0.079978555,-0.20485352
2020-03-12,11,-0.0575,-0.144355,-0.0816602,-0.20632339
2020-03-13,11,-0.0324,-0.14933845,-0.08558078,-0.21082844
2020-03-14,11,-0.03,-0.15221085,-0.08997721,-0.21859695
2020-03-15,11,-0.0307,-0.15461478,-0.092917845,-0.21539761
2020-03-16,11,-0.034,-0.16068128,-0.100271724,-0.22951107
2020-03-17,11,-0.0297,-0.16248134,-0.094975054,-0.2292788
2020-03-18,11,-0.049,-0.16522852,-0.102153495,-0.23461021
2020-03-19,11,-0.121,-0.16739778,-0.10471252,-0.23617028
2020-03-20,11,-0.186,-0.17238125,-0.109560385,-0.23228548
2020-03-21,11,-0.228,-0.17525363,-0.11384526,-0.24080308
2020-03-22,11,-0.255,-0.17765756,-0.1114501,-0.23681898
2020-03-23,11,-0.309,-0.18372406,-0.12171397,-0.24602659
2020-03-24,11,-0.339,-0.18552412,-0.12240006,-0.24404523
